index,category_analysis,selected,test_no,command,command_english,connected_dievces,options,joi_gt,joi_pred_llama4:scout.dense,script_similarity_llama4:scout.dense,cloud_similarity_llama4:scout.dense,response_time_llama4:scout_dence [ms],joi_pred_english_Qwen2.5-Coder:7B,cloud_similarity_english_Qwen2.5-Coder:7B,script_similarity_english_Qwen2.5-Coder:7B,response_time_english_Qwen2.5-Coder:7B,joi_pred_Qwen2.5-Coder:7B,cloud_similarity_Qwen2.5-Coder:7B,script_similarity_Qwen2.5-Coder:7B,response_time_Qwen2.5-Coder:7B,joi_pred_english_gpt-4.1-mini,cloud_similarity_english_gpt-4.1-mini,script_similarity_english_gpt-4.1-mini,response_time_english_gpt-4.1-mini,joi_pred_gpt-4.1-mini,cloud_similarity_gpt-4.1-mini,script_similarity_gpt-4.1-mini,response_time_gpt-4.1-mini
376,7,1,10,"2초마다 체크해서 매일 오전 6시부터 9시 사이에 조명이 켜져 있는 누적 시간이 10분 이상이고, 관개 장치가 세 번 이상 꺼졌다 켜졌으면 스피커로 '관수 완료되었습니다'라고 말해 줘.","Check every two seconds, and if the cumulative time the lights are on between 6 a.m. and 9 a.m. each day is 10 minutes or more, and the irrigator has been turned off and on three or more times during that same period, announce ""Watering complete"" via the speaker.",,,"{""name"": ""Scenario1"", ""cron"": ""0 6 * * *"", ""period"": 2000, ""code"": ""light_on_duration := 0\nirrigator_toggle_count := 0\nprev_irrigator := \""\""\n\nif ((#Clock).clock_hour < 9) {\n  if ((#Light).switch_switch == \""on\"") {\n    light_on_duration = light_on_duration + 2000\n  }\n\n  current_irrigator = (#Irrigator).switch_switch\n  if ((prev_irrigator == \""on\"") and (current_irrigator == \""off\"")) {\n    irrigator_toggle_count = irrigator_toggle_count + 1\n  }\n  prev_irrigator = current_irrigator\n\n  if ((light_on_duration >= 600000) and (irrigator_toggle_count >= 3)) {\n    (#Speaker).mediaPlayback_speak(\""Watering complete\"")\n    break\n  }\n} else {\n  break\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#HumiditySensor).humiditySensor_getHumidity() >= 80.0) {\\n  (#Blind).blindControl_down()\\n""}",0.637,0.0,,"[{'name': 'Scenario1', 'cron': '', 'period': 2000, 'code': 'totalOnTime := 0\nwateringCount := 0\nlastSwitchState := (#Light).switch_switch\nstartOfDay := (#Clock).clock_datetime\nif (#Clock).clock_datetime >= 180000 and (#Clock).clock_datetime < 270000 {\n  if (#Light).switch_switch == ""on"" {\n    totalOnTime += 2\n  }\n  if (#Light).switch_switch != lastSwitchState {\n    wateringCount += 1\n  }\n  lastSwitchState := (#Light).switch_switch\n}\nif (#Clock).clock_datetime >= 270000 {\n  startOfDay := (#Clock).clock_datetime\n  totalOnTime := 0\n  wateringCount := 0\n  lastSwitchState := (#Light).switch_switch\n}\nif (#Clock).clock_datetime >= 270000 and (#Clock).clock_datetime < 270000 + 600000 {\n  if (#Irrigator).irrigatorOperatingState_irrigatorOperatingState == ""idle"" and (#Irrigator).switch_switch == ""on"" and wateringCount >= 3 {\n    (#Speaker).mediaPlayback_speak(""Watering complete"")\n  }\n}'}]",0.0,0.0,14.354,"[{'name': 'Scenario1', 'cron': '', 'period': 2000, 'code': 'totalOnTime := 0\ncycleCount := 0\nlastSwitchState := ""off""\nif ((#Light).switch_switch == ""on"") {\n  totalOnTime += 2\n}\nif (totalOnTime >= 600) {\n  (#Speaker).mediaPlayback_speak(""관개 완료"")\n  totalOnTime = 0\n}\nif (lastSwitchState != (#Light).switch_switch) {\n  cycleCount += 1\n  lastSwitchState = (#Light).switch_switch\n}\nif (cycleCount >= 3) {\n  (#Irrigator).switch_on()\n  (#Irrigator).switch_off()\n  cycleCount = 0\n}'}, {'name': 'Scenario2', 'cron': '0 6 * * *', 'period': 0, 'code': 'totalOnTime := 0\ncycleCount := 0\nlastSwitchState := ""off""\nif ((#Light).switch_switch == ""on"") {\n  totalOnTime += 2\n}\nif (totalOnTime >= 600) {\n  (#Speaker).mediaPlayback_speak(""관개 완료"")\n  totalOnTime = 0\n}\nif (lastSwitchState != (#Light).switch_switch) {\n  cycleCount += 1\n  lastSwitchState = (#Light).switch_switch\n}\nif (cycleCount >= 3) {\n  (#Irrigator).switch_on()\n  (#Irrigator).switch_off()\n  cycleCount = 0\n}'}]",0.0,0.0,19.25,"[{'name': 'LightOnIrrigatorUsageMonitor', 'cron': '', 'period': 2000, 'code': 'cumulativeLightOnTime := 0\nirrigatorOnOffCount := 0\nlastIrrigatorState := ""off""\ncurrentDay := 0\nannounceDone := false\nif (currentDay == 0) {\n  currentDay = (#Clock).clock_date\n  lastIrrigatorState = (#Irrigator).switch_switch\n}\ncurrentDate = (#Clock).clock_date\ncurrentHour = (#Clock).clock_hour\nif (currentDate != currentDay) {\n  cumulativeLightOnTime = 0\n  irrigatorOnOffCount = 0\n  announceDone = false\n  currentDay = currentDate\n}\nif ((currentHour >= 6) and (currentHour < 9)) {\n  if ((#Light).switch_switch == ""on"") {\n    cumulativeLightOnTime = cumulativeLightOnTime + 2\n  }\n  currentIrrigatorState = (#Irrigator).switch_switch\n  if (currentIrrigatorState != lastIrrigatorState) {\n    irrigatorOnOffCount = irrigatorOnOffCount + 1\n    lastIrrigatorState = currentIrrigatorState\n  }\n  if ((cumulativeLightOnTime >= 600) and (irrigatorOnOffCount >= 3) and (announceDone == false)) {\n    (#Speaker).mediaPlayback_speak(""급수 완료"")\n    announceDone = true\n  }\n}'}]",0.0,0.0,8.721,"[{'name': 'IrrigationCompletionAlert', 'cron': '', 'period': 2000, 'code': 'lightsOnDuration := 0\nlastCheckMinute := -1\nirrigationOffOnCount := 0\nlastIrrigationSwitch := """"\nirrigationPreviouslyOn := false\nspeakingTriggered := false\ncurrentDay := 0\nif (currentDay != (#Clock).clock_date) {\n  currentDay = (#Clock).clock_date\n  lightsOnDuration = 0\n  irrigationOffOnCount = 0\n  speakingTriggered = false\n  lastIrrigationSwitch = """"\n  irrigationPreviouslyOn = false\n}\nhour = (#Clock).clock_hour\nminute = (#Clock).clock_minute\nif ((hour >= 6) and (hour < 9)) {\n  anyLightOn := any(#Light).switch_switch == ""on""\n  if (anyLightOn == true) {\n    lightsOnDuration = lightsOnDuration + 2\n  }\n}\nirrigationState := (#Irrigator).switch_switch\nif (lastIrrigationSwitch == """") {\n  lastIrrigationSwitch = irrigationState\n}\nif (irrigationState != lastIrrigationSwitch) {\n  if ((lastIrrigationSwitch == ""off"") and (irrigationState == ""on"")) {\n    irrigationOffOnCount = irrigationOffOnCount + 1\n  }\n  lastIrrigationSwitch = irrigationState\n}\nif ((speakingTriggered == false) and (lightsOnDuration >= 600) and (irrigationOffOnCount >= 3) and (irrigationState == ""off"")) {\n  (#Speaker).mediaPlayback_speak(""관개 완료"")\n  speakingTriggered = true\n}'}]",0.0,0.0,8.901
377,7,1,10,"실시간으로 확인하여 토양 습도 센서 값이 연속으로 3회 15 이하를 기록하고 그 중 두 번째 값이 가장 낮았다면 관개 장치를 켜고 블라인드를 닫아 줘. 단, 3월은 제외하고.","Check in real time, and if the soil moisture sensor value is below 15 three times in a row, and the second value is the lowest, turn on the irrigation device and close the blinds. However, this does not apply to March.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""h1 := 100\nh2 := 100\nh3 := 100\n\nif ((#Clock).clock_month != 3) {\n  h1 = h2\n  h2 = h3\n  h3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n\n  if ((h1 <= 15) and (h2 <= 15) and (h3 <= 15) and (h2 < h1) and (h2 < h3)) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n  }\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#Blind).blindState_currentState ==""}",0.58,0.0,,"[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'low_moisture_count := 0\nlowest_moisture := 100.0\nlast_lowest_moisture := 100.0\ncurrent_moisture := (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif (current_moisture < 15.0) {\n  low_moisture_count += 1\n  if (current_moisture < lowest_moisture) {\n    lowest_moisture = current_moisture\n    last_lowest_moisture = current_moisture\n  }\n} else {\n  low_moisture_count = 0\n}\nif (low_moisture_count >= 3) {\n  (#Irrigator).switch_on()\n  (#Blind).blind_close()\n  low_moisture_count = 0\n  lowest_moisture = 100.0\n  last_lowest_moisture = 100.0\n}\nif (month == 3) {\n  low_moisture_count = 0\n  lowest_moisture = 100.0\n  last_lowest_moisture = 100.0\n}'}, {'name': 'Scenario2', 'cron': '0 0 1 * *', 'period': -1, 'code': '(#Blind).blind_open()'}]",0.0,0.0,14.629,"[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'low_moisture_count := 0\nlowest_moisture_reading := 100.0\nlast_low_moisture_reading := 100.0\nmonth := (#Clock).clock_month\nif (month != 3) {\n  wait until(#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 15.0\n  low_moisture_count += 1\n  last_low_moisture_reading := (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n  if (low_moisture_count >= 2) {\n    if (last_low_moisture_reading <= lowest_moisture_reading) {\n      lowest_moisture_reading := last_low_moisture_reading\n      (#Irrigator).switch_on()\n      (#Blind).blind_close()\n    }\n    low_moisture_count := 0\n  }\n}'}]",0.0,0.0,11.152,"[{'name': 'SoilMoistureIrrigationControl', 'cron': '', 'period': 1000, 'code': 'count := 0\nvalues := [100.0, 100.0, 100.0]\nif ((#Clock).clock_month == 3) {\n  count = 0\n} else {\n  currentValue = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n  values = [values[1], values[2], currentValue]\n  belowThreshold = (values[0] < 15.0) and (values[1] < 15.0) and (values[2] < 15.0)\n  secondLowest = (values[1] < values[0]) and (values[1] < values[2])\n  if (belowThreshold and secondLowest) {\n    count = count + 1\n  } else {\n    count = 0\n  }\n  if (count >= 1) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n    break\n  }\n}'}]",0.0,0.0,5.526,"[{'name': 'SoilMoistureLowConsecutiveCheck', 'cron': '', 'period': 1000, 'code': 'count := 0\nlowest := 101.0\nsecondIsLowest := false\nif (#Clock).clock_month == 3 {\n  count = 0\n  lowest = 101.0\n  secondIsLowest = false\n  break\n}\nsoil = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif (soil <= 15.0) {\n  count = count + 1\n  if (count == 2) {\n    lowest = soil\n    secondIsLowest = true\n  } else if (count == 3) {\n    secondIsLowest = (lowest < soil)\n  } else if (count > 3) {\n    count = 1\n    lowest = 101.0\n    secondIsLowest = false\n  }\n} else {\n  count = 0\n  lowest = 101.0\n  secondIsLowest = false\n}\nif ((count >= 3) and (secondIsLowest == true)) {\n  (#Irrigator).switch_on()\n  all(#Blind).blind_close()\n  count = 0\n  lowest = 101.0\n  secondIsLowest = false\n  break\n}'}]",0.0,0.0,8.904
378,7,0,10,"매시간 0분부터 30분까지, 3초마다 확인해서 제습기가 켜졌다 꺼진 횟수가 4번 이상이고, 그 때 습도가 65% 이상이면 사이렌을 1초간, 3초 간격으로 두 번 울리고 그 후 커튼을 닫아 줘.","Check every hour from 0 to 30 minutes, every 3 seconds, and if the dehumidifier has turned on and off more than 4 times and the humidity is above 65%, sound the siren twice at 3-second intervals, each time for 1 second, then close the curtains.",,,"{""name"": ""Scenario1"", ""cron"": ""0 * * * *"", ""period"": 3000, ""code"": ""prev_state := (#Dehumidifier).switch_switch\ntoggle_count := 0\nminute = (#Clock).clock_minute\nif (minute <= 30) {\n  current_state = (#Dehumidifier).switch_switch\n  humidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\n  if ((prev_state == \""off\"") and (current_state == \""on\"")) {\n      toggle_count = toggle_count + 1\n  }\n  prev_state = current_state\n  if ((toggle_count >= 4) and (humidity >= 65.0)) {\n      (#Alarm).alarm_siren()\n      (#Clock).clock_delay(1000)\n      (#Alarm).alarm_off()\n      (#Clock).clock_delay(3000)\n      (#Alarm).alarm_siren()\n      (#Clock).clock_delay(1000)\n      (#Alarm).alarm_off()\n      (#Curtain).curtain_close()\n      toggle_count = 0\n      break\n  }\n} else {\n  break\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#TV).tvPowerState_currentState ==""}",0.347,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
379,7,0,10,10분마다 확인하여 온도가 5도 이상 연속으로 세 번 상승하고 에어컨이 꺼져 있으면 에어컨을 키고 냉방 모드로 설정해줘,"Check every 10 minutes and if the temperature rises by more than 5 degrees three times in a row and the air conditioner is off, turn on the air conditioner and set it to cooling mode.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 600000, ""code"": ""temp_1 := -999.0\ntemp_2 := -999.0\ntemp_3 := -999.0\ncurrent_temp = (#TemperatureSensor).temperatureMeasurement_temperature\ntemp_1 = temp_2\ntemp_2 = temp_3\ntemp_3 = current_temp\nif ((temp_1 != -999.0) and (temp_2 != -999.0) and (temp_3 != -999.0)) {\n  rise_1 = temp_2 - temp_1\n  rise_2 = temp_3 - temp_2\n  if ((rise_1 > 5.0) and (rise_2 > 5.0)) {\n      if ((#AirConditioner).switch_switch == \""off\"") {\n          (#AirConditioner).switch_on()\n          (#AirConditioner).airConditionerMode_setAirConditionerMode(\""cool\"")\n          break\n      }\n  }\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""count := 0\\nwhile (count < 3) {\\n  (#Curtain).curtainControl_openClose()\\n  count = count + 1\\n""}",0.288,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
380,7,0,10,"시각 상관없이 항상, 5초마다 체크해서 TV가 10분 동안 꺼져 있었다가 켜지는 이벤트가 두 번 이상 발생했으면, 스피커를 켜고 조명을 60으로 맞춰 줘. 단, 수요일에는 빼고","Always, regardless of the time of day, check every 5 seconds and if there are two or more events where the TV has been off for 10 minutes and then turned on, turn on the speakers and set the lights to 60. Except on Wednesdays",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""prev_state := (#Television).switch_switch\noff_start_time := -1.0\noff_to_on_count := 0\nweekday = (#Clock).clock_weekday\nif (weekday != \""wednesday\"") {\n  current_state = (#Television).switch_switch\n  current_time = (#Clock).clock_timestamp\n  if (current_state == \""off\"") {\n      if (off_start_time == -1.0) {\n          off_start_time = current_time\n      }\n  } else if ((prev_state == \""off\"") and (off_start_time != -1.0)) {\n      duration = current_time - off_start_time\n      if (duration >= 600.0) {\n          off_to_on_count = off_to_on_count + 1\n      }\n      off_start_time = -1.0\n  }\n  prev_state = current_state\n  if (off_to_on_count >= 2) {\n      (#Speaker).switch_on()\n      (#Light).switchLevel_setLevel(60, 0)\n      break\n  }\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#Dehumidifier).dehumidifierOperatingState_state ==""}",0.532,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
381,7,0,10,3초마다 확인해서 조명이 꺼진 상태에서 3분 이상 유지되다가 다시 켜지는 일이 2번 연속 발생하면 블라인드를 모두 닫아 줘.,Check every 3 seconds and close all blinds if the lights stay off for more than 3 minutes and then come back on twice in a row.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""prev_state := (#Light).switch_switch\noff_start_time := -1.0\noff_to_on_count := 0\ncurrent_state = (#Light).switch_switch\ncurrent_time = (#Clock).clock_timestamp\nif (current_state == \""off\"") {\n  if (off_start_time == -1.0) {\n      off_start_time = current_time\n  }\n} else if ((prev_state == \""off\"") and (off_start_time != -1.0)) {\n  duration = current_time - off_start_time\n  if (duration >= 180.0) {\n      off_to_on_count = off_to_on_count + 1\n  }\n  off_start_time = -1.0\n}\nprev_state = current_state\nif (off_to_on_count >= 2) {\n  all(#Blind).blind_close()\n  break\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#OccupancySensor).occupancySensor_isOccupied == false) {\\n  (#TextToSpeech).textToSpeech_speak(""}",0.425,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
382,7,0,10,"월요일 오후에, 1초마다 확인하여 창문이 열렸을 때부터 닫힐 때까지 걸린 시간이 15초 이상인 경우가 3회 연속 발생했으면 알람의 사이렌을 1초간, 3초 간격으로 세 번 울려 줘.","On Monday afternoon, check every second and if there are three consecutive occasions where the time from window opening to window closing is 15 seconds or more, sound the alarm's siren three times, each for 1 second, at 3-second intervals.",,,"{""name"": ""Scenario1"", ""cron"": ""0 12 * * 1"", ""period"": 1000, ""code"": ""prev_state := (#Window).windowControl_window\nopen_start_time := -1.0\nlong_open_count := 0\ncurrent_state = (#Window).windowControl_window\ncurrent_time = (#Clock).clock_timestamp\nif (current_state == \""open\"") {\n  if (open_start_time == -1.0) {\n      open_start_time = current_time\n  }\n} else if ((prev_state == \""open\"") and (open_start_time != -1.0)) {\n  duration = current_time - open_start_time\n  if (duration >= 15.0) {\n      long_open_count = long_open_count + 1\n  } else {\n      long_open_count = 0\n  }\n  open_start_time = -1.0\n}\nprev_state = current_state\nif (long_open_count >= 3) {\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(1000)\n  (#Alarm).alarm_off()\n  (#Clock).clock_delay(3000)\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(1000)\n  (#Alarm).alarm_off()\n  (#Clock).clock_delay(3000)\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(1000)\n  (#Alarm).alarm_off()\n  long_open_count = 0\n  break\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\\n  (#clock).clock_delay(5000)\\n  (#Irrigator).irrigatorOperatingState_startWatering()\\n""}",0.75,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
383,7,0,10,"실시간으로 확인하여 움직임이 감지됐을 때 창문이 열려 있던 비율이 50%를 넘으면, 이후 조명이 켜질 때마다 창문도 함께 열어 줘.","Check in real time. If the percentage of windows that are open when motion is detected is greater than 50%, then open the windows whenever the lights are turned on afterward.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion_detected_count := 0\nmotion_with_window_open_count := 0\nenable_window_open := False\nprev_light_state := (#Light).switch_switch\nmotion = (#MotionSensor).motionSensor_motion\nwindow_state = (#Window).windowControl_window\nlight_state = (#Light).switch_switch\nif (motion == \""active\"") {\n  motion_detected_count = motion_detected_count + 1\n  if (window_state == \""open\"") {\n      motion_with_window_open_count = motion_with_window_open_count + 1\n  }\n  if (motion_detected_count > 0) {\n      ratio = motion_with_window_open_count * 1.0 / (motion_detected_count * 1.0)\n      if (ratio > 0.5) {\n          enable_window_open = True\n      }\n  }\n}\nif (enable_window_open) {\n  if ((prev_light_state == \""off\"") and (light_state == \""on\"")) {\n      (#Window).windowControl_open()\n  }\n}\nprev_light_state = light_state""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#Window).windowState_isOpen == true && (#TemperatureSensor).temperatureMeasurement_temperature >= 35.0) {\\n  (#clock).clock_delay(10000)\\n  (#Blind).blindControl_down()\\n""}",0.306,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
384,7,0,11,"3월부터 9월까지, 실시간으로 확인하여 토양 습도 센서의 값이 30% 이하이면 5초 대기 후 관개 장치를 켜고, 추가로 10초 대기 후 알람의 사이렌을 울린 다음, 그 후로부터 15초 동안 습도 값이 계속 30% 이하이면 블라인드를 닫아 줘.","From March through September, check in real-time and turn on the irrigation after a 5-second wait if the soil moisture sensor reads 30% or less, wait another 10 seconds, sound the alarm's siren. After that, if the soil moisture remains at or below 30% continuously for the next 15 seconds, close the blinds.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""monitoring := false\nstart_time := 0\n\nif (((#Clock).clock_month >= 3) and ((#Clock).clock_month <= 9)) {\n  if ((monitoring == false) and ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 30.0)) {\n    (#Clock).clock_delay(5000)\n    (#Irrigator).switch_on()\n    (#Clock).clock_delay(10000)\n    (#Alarm).alarm_siren()\n    start_time = (#Clock).clock_timestamp\n    monitoring = true\n  }\n}\n\nif (monitoring == true) {\n  current = (#Clock).clock_timestamp\n  if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity > 30.0) {\n    monitoring = false\n  } else if ((current - start_time) >= 15.0) {\n    (#Blind).blind_close()\n    monitoring = false\n    break\n  }\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#HumiditySensor).humidityMeasurement_currentHumidity >= 80.0) {\\n  (#clock).clock_delay(3000)\\n  (#Dehumidifier).dehumidifierOperatingState_startDehumidifying()\\n  (#clock).clock_delay(7000)\\n  (#Window).windowControl_closeWindow()\\n""}",0.265,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
385,7,0,11,"토양 습도 센서의 값이 25% 이하로 떨어지면 3초 간격으로 총 다섯 번 알람의 사이렌을 1초간 울리고, 그 후 10초 대기 후 블라인드를 닫아 줘.","If the soil moisture sensor drops below 25%, sound the alarm siren five times at 3-second intervals, each time for 1 second, followed by a 10-second wait before closing the blinds.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""i := 0\ntriggered := false\nif (triggered == false) {\n  wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0)\n  triggered = true\n}\nif (triggered == true) {\n  if (i < 5) {\n    (#Alarm).alarm_siren()\n    (#Clock).clock_delay(1000)\n    (#Alarm).alarm_off()\n    i = i + 1\n  } else {\n    (#Clock).clock_delay(10000)\n    (#Blind).blind_close()\n    break\n  }\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#LightSensor).lightSensor_illuminance < 100.0) {\\n  (#clock).clock_delay(5000)\\n  (#LED).ledController_turnOn()\\n""}",0.636,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
386,4,1,11,"실시간으로 확인하여 움직임이 감지되면 5초 대기 후 조명을 켜고, 10초 후 커튼을 열고, 15초 후 펌프가 꺼져 있으면 펌프를 켜 줘.","Check in real-time and turn on the lights after 5 seconds if motion is detected, open the curtains after 10 seconds, turn on the pump if it's off after 15 seconds.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#MotionSensor).motionSensor_motion == \""active\"")\n(#Clock).clock_delay(5000)\n(#Light).switch_on()\n(#Clock).clock_delay(10000)\n(#Curtain).curtain_open()\n(#Clock).clock_delay(15000)\nif ((#Pump).switch_switch == \""off\"") {\n  (#Pump).switch_on()\n}""}","{""cron"": """", ""period"": ""-1"", ""code"": ""(#Irrigator).irrigatorOperatingState_startWatering()\\n(#clock).clock_delay(10000)\\n(#Ventilator).ventilatorOperatingState_startVentilating()""}",0.695,0.0,,"[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'motionDetected := false\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (motionDetected == false) {\n    wait until(#Clock).clock_delay(5000)\n    (#Light).switch_on()\n    wait until(#Clock).clock_delay(10000)\n    (#Curtain).curtain_open()\n    wait until(#Pump).switch_switch == ""off""\n    (#Pump).switch_on()\n    motionDetected = true\n  }\n} else {\n  motionDetected = false\n}'}]",0.0,0.0,7.524,"[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'motionDetected := false\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (motionDetected == false) {\n    wait until(#Clock).clock_delay(5000)\n    (#Light).switch_on()\n    wait until(#Clock).clock_delay(10000)\n    (#Curtain).curtain_open()\n    wait until(#Clock).clock_delay(15000)\n    if ((#Pump).switch_switch == ""off"") {\n      (#Pump).switch_on()\n    }\n    motionDetected = true\n  }\n} else {\n  motionDetected = false\n}'}]",0.0,0.0,9.105,"[{'name': 'MotionTriggeredActions', 'cron': '', 'period': 100, 'code': 'motionDetected := false\nmotionDetectedTime := 0\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (motionDetected == false) {\n    motionDetected = true\n    motionDetectedTime = (#Clock).clock_timestamp\n  }\n} else {\n  motionDetected = false\n  motionDetectedTime = 0\n}\nif (motionDetected == true) {\n  elapsed = (#Clock).clock_timestamp - motionDetectedTime\n  if (elapsed >= 5000) {\n    all(#Light).switch_on()\n  }\n  if (elapsed >= 10000) {\n    all(#Curtain).curtain_open()\n  }\n  if ((elapsed >= 15000) and (any(#Pump).switch_switch == ""off"")) {\n    all(#Pump).switch_on()\n  }\n}'}]",0.0,0.0,4.128,"[{'name': 'MotionTriggeredActions', 'cron': '', 'period': 100, 'code': 'motionDetected := false\nmotionDetectedTime := 0\ncurrentTime = 0\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (motionDetected == false) {\n    motionDetected = true\n    currentTime = (#Clock).clock_timestamp\n    motionDetectedTime = currentTime\n  } else {\n    currentTime = (#Clock).clock_timestamp\n    elapsed = currentTime - motionDetectedTime\n    if (elapsed >= 5000) {\n      all(#Light).switch_on()\n    }\n    if (elapsed >= 10000) {\n      all(#Curtain).curtain_open()\n    }\n    if (elapsed >= 15000) {\n      if (any(#Pump).switch_switch == ""off"") {\n        all(#Pump).switch_on()\n      }\n    }\n  }\n} else {\n  motionDetected = false\n  motionDetectedTime = 0\n}'}]",0.0,0.0,6.181
