index,category,command_kor,command_eng,gt,connected_devices,gt_converted,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
17,7,"오후 11시에 금고가 열려있거나 도어락이 열려있으면, 스피커로 ""금고와 도어락을 확인하세요""라고 말해줘.","At 11 PM, if safe is unlocked or the door lock is unlocked , speak 'Check the safe and door lock' through the speaker.","{""name"": """", 
""cron"": ""0 23 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Safe).SafeState == \""unlocked\"" or (#DoorLock).DoorLockState == \""unlocked\"") {\n\n    (#Speaker).Speak(\""금고와 도어락의 잠금 상태를 확인해 주세요.\"")\n\n}""}",,"{""name"": """", 
""cron"": ""0 23 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Safe).Safe_SafeState == \""unlocked\"" or (#DoorLock).DoorLock_DoorLockState == \""unlocked\"") {\n\n    (#Speaker).Speaker_Speak(\""금고와 도어락의 잠금 상태를 확인해 주세요.\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
18,7,"30분마다 체크해서 온도가 30도 이상이면 목표 온도를 25도로 설정하고, 23도 미만이면 26도로 설정해줘.","Check every 30 minutes; if the temperature is 30 degrees or higher, set the target temperature to 25 degrees; if it's below 23 degrees, set it to 26 degrees.","{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\ntemp = (#TemperatureSensor).Temperature\n\nif (temp >= 30) {\n\n    (#AirConditioner).SetTargetTemperature(25)\n\n} else if (temp < 23) {\n\n    (#AirConditioner).SetTargetTemperature(26)\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\ntemp = (#TemperatureSensor).TemperatureSensor_Temperature\n\nif (temp >= 30) {\n\n    (#AirConditioner).AirConditioner_SetTargetTemperature(25)\n\n} else if (temp < 23) {\n\n    (#AirConditioner).AirConditioner_SetTargetTemperature(26)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
19,7,10분마다 습도를 체크해서 50 이상이면 가습기를 끄고 20 이하면 가습기를 켜고 자동모드로 설정해줘.,"Check humidity every 10 minutes; if it's 50 or higher, turn off the humidifier; if it's 20 or lower, turn on the humidifier and set it to auto mode.","{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nhum = (#HumiditySensor).Humidity\n\nif (hum >= 50) {\n\n    (#Humidifier).Off()\n\n} else if (hum <= 20) {\n\n    (#Humidifier).On()\n\n    (#Humidifier).SetHumidifierMode(\""auto\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nhum = (#HumiditySensor).HumiditySensor_Humidity\n\nif (hum >= 50) {\n\n    (#Humidifier).Switch_Off()\n\n} else if (hum <= 20) {\n\n    (#Humidifier).Switch_On()\n\n    (#Humidifier).Humidifier_SetHumidifierMode(\""auto\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
20,7,1시간마다 미세먼지 농도를 체크해서 200 이상이면 공기청정기를 강풍모드로 설정하고 100 이하이면 미풍모드로 설정해줘.,"Check the fine dust level every hour; if it's 200 or higher, set the air purifier to high speed; if it's 100 or lower, set it to low speed.","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\ndust = (#AirQualitySensor).FineDustLevel\n\nif (dust >= 200) {\n\n    (#AirPurifier).SetAirPurifierMode(\""high\"")\n\n} else if (dust <= 100) {\n\n    (#AirPurifier).SetAirPurifierMode(\""low\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\ndust = (#AirQualitySensor).AirQualitySensor_FineDustLevel\n\nif (dust >= 200) {\n\n    (#AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n\n} else if (dust <= 100) {\n\n    (#AirPurifier).AirPurifier_SetAirPurifierMode(\""low\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
21,7,5분마다 체크해서 충전기가 완충됐으면 충전기를 꺼줘.,"Check every 5 minutes; if the charger is fully charged, turn it off.","{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nif ((#Charger).ChargingState == \""fullyCharged\"") {\n\n    (#Charger).Off()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nif ((#Charger).Charger_ChargingState == \""fullyCharged\"") {\n\n    (#Charger).Switch_Off()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
22,7,크리스마스가 되면 불을 빨간색으로 바꿔줘.,"When the Christmas arrives, change the light color to red.","{""name"": """", 
""cron"": ""0 0 25 12 *"", 
""period"": 0, 
""script"": ""\n(#Light).MoveToRGB(255, 0, 0)""}",,"{""name"": """", 
""cron"": ""0 0 25 12 *"", 
""period"": 0, 
""script"": ""\n(#Light).Light_MoveToRGB(255, 0, 0)""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
23,7,"크리스마스에 1시간마다 스피커로 ""Christmas.mp3""을 재생해줘.","Every hour on Christmas, play 'Christmas.mp3' through the speaker.","{""name"": """", 
""cron"": ""0 * 25 12 *"", 
""period"": 0, 
""script"": ""\n(#Speaker).Play(\""Christmas.mp3\"")""}",,"{""name"": """", 
""cron"": ""0 * 25 12 *"", 
""period"": 0, 
""script"": ""\n(#Speaker).Speaker_Play(\""Christmas.mp3\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
24,7,지금부터 자정까지 30분마다 현재 시각을 스피커로 출력해줘.,"Every 30 minutes from now until midnight, output the current time through the speaker.","{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\nif ((#Clock).Hour == 0) {\n\n    break\n\n}\n\n(#Speaker).Speak(\""현재 시각은 \"" + (#Clock).Hour + \""시\"" + (#Clock).Minute + \""분 입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\nif ((#Clock).Clock_Hour == 0) {\n\n    break\n\n}\n\n(#Speaker).Speaker_Speak(\""현재 시각은 \"" + (#Clock).Clock_Hour + \""시\"" + (#Clock).Clock_Minute + \""분 입니다\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
25,7,지금부터 오후 3시까지 10분마다 긴급 사이렌을 5초간 울렸다 꺼줘.,"Every 10 minutes from now until 3 PM, sound the emergency siren for 5 seconds and then turn it off.","{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#Clock).Hour == 15) {\n \n    break\n\n}\n\n(#Siren).SetSirenMode(\""emergency\"")\n\ndelay(5 SEC)\n\n(#Siren).Off()""}",,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#Clock).Clock_Hour == 15) {\n \n    break\n\n}\n\n(#Siren).Siren_SetSirenMode(\""emergency\"")\n\ndelay(5 SEC)\n\n(#Siren).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
26,7,오후 6시에 벽에 있는 홀수 태그가 붙은 블라인드 높이를 모두 50%로 조절해줘.,"At 6 PM, set the level of all blinds with odd tags on the wall to 50%.","{""name"": """", 
""cron"": ""0 18 * * *"", 
""period"": 0, 
""script"": ""\nall(#Wall #Odd #Blind).SetLevel(50)""}","{'Wall_Blind_1': {'category': ['WindowCovering'], 'tags': ['Wall', 'Odd', 'Blind', 'WindowCovering', 'LivingRoom']}, 'Wall_Blind_3': {'category': ['WindowCovering'], 'tags': ['Wall', 'Odd', 'Blind', 'WindowCovering', 'Kitchen']}, 'Floor_Blind_2': {'category': ['WindowCovering'], 'tags': ['Wall', 'Even', 'Blind', 'WindowCovering', 'Bedroom']}}","{""name"": """", 
""cron"": ""0 18 * * *"", 
""period"": 0, 
""script"": ""\nall(#Wall #Odd #Blind).WindowCovering_SetLevel(50)""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
27,7,주말에 2시간마다 거실에 있는 로봇 청소기들을 모두 반복 모드로 설정해줘.,"Every 2 hours on weekends, set all robot vacuum cleaners in the living room to repeat mode.","{""name"": """", 
""cron"": ""0 */2 * * 6,7"", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""repeat\"")""}","{'LR_RVC_1': {'category': ['RobotVacuumCleaner'], 'tags': ['LivingRoom', 'RobotVacuumCleaner', 'ModelA']}, 'LR_RVC_2': {'category': ['RobotVacuumCleaner'], 'tags': ['LivingRoom', 'RobotVacuumCleaner', 'ModelB']}, 'Kitchen_RVC': {'category': ['RobotVacuumCleaner'], 'tags': ['Kitchen', 'RobotVacuumCleaner', 'ModelA']}}","{""name"": """", 
""cron"": ""0 */2 * * 6,7"", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(\""repeat\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
28,7,"그룹 2에 속한 습도 센서들을 1분마다 체크해서 모두 50% 이상이면, 모든 제습기를 리프레쉬 모드로 설정해줘.","Every minute, if the humidity of all sensors in Group2 is 50% or higher, set all dehumidifiers to refresh mode.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nif (all(#Group2 #HumiditySensor).Humidity >= 50) {\n\n    all(#Dehumidifier).SetDehumidifierMode(\""refreshing\"")\n\n}""}","{'Grp2_Hum_1': {'category': ['HumiditySensor'], 'tags': ['Group2', 'HumiditySensor', 'North']}, 'Grp2_Hum_2': {'category': ['HumiditySensor'], 'tags': ['Group2', 'HumiditySensor', 'South']}, 'Grp1_Hum_1': {'category': ['HumiditySensor'], 'tags': ['Group1', 'HumiditySensor', 'East']}, 'Dehum_1': {'category': ['Dehumidifier', 'Switch'], 'tags': ['Main', 'Dehumidifier', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nif (all(#Group2 #HumiditySensor).HumiditySensor_Humidity >= 50) {\n\n    all(#Dehumidifier).Dehumidifier_SetDehumidifierMode(\""refreshing\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
29,7,밤 11시에 짝수 태그가 붙은 모든 문을 닫아줘.,"Every 11 PM, close all doors with even tags.","{""name"": """", 
""cron"": ""0 23 * * *"", 
""period"": 0, 
""script"": ""\nall(#Even #Door).Close()""}","{'Door_2': {'category': ['Door'], 'tags': ['Even', 'Door', 'Entrance']}, 'Door_4': {'category': ['Door'], 'tags': ['Even', 'Door', 'Back']}, 'Door_1': {'category': ['Door'], 'tags': ['Odd', 'Door', 'Side']}}","{""name"": """", 
""cron"": ""0 23 * * *"", 
""period"": 0, 
""script"": ""\nall(#Even #Door).Door_Close()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
30,7,매일 아침 7시에 구역1에 있는 모든 블라인드를 올려줘.,"Every morning at 7 AM, open all blinds in Zone 1.","{""name"": """", 
""cron"": ""0 7 * * *"", 
""period"": 0, 
""script"": ""\nall(#Sector1 #Blind).UpOrOpen()""}","{'Z1_Blind_1': {'category': ['WindowCovering'], 'tags': ['Sector1', 'Blind', 'WindowCovering']}, 'Z1_Blind_2': {'category': ['WindowCovering'], 'tags': ['Sector1', 'Blind', 'WindowCovering']}, 'Z2_Blind_1': {'category': ['WindowCovering'], 'tags': ['Sector2', 'Blind', 'WindowCovering']}}","{""name"": """", 
""cron"": ""0 7 * * *"", 
""period"": 0, 
""script"": ""\nall(#Sector1 #Blind).WindowCovering_UpOrOpen()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
31,7,밤 7시에 1층에 사람이 없으면 불을 다 꺼주고 2층은 8시에 사람이 없으면 불을 다 꺼줘.,"Every 7 PM, if no one is detected on the 1st floor, turn off all lights; for the 2nd floor, check at 8 PM and turn off all its lights if no one is present.","{""name"": """", 
""cron"": ""0 19 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Floor1 #PresenceSensor).Presence == false) {\n\n    all(#Floor1 #Light).Off()\n\n}\n\ndelay(1 HOUR)\n\nif ((#Floor2 #PresenceSensor).Presence == false) {\n\n    all(#Floor2 #Light).Off()\n\n}""}","{'F1_Presence': {'category': ['PresenceSensor'], 'tags': ['Floor1', 'PresenceSensor']}, 'F2_Presence': {'category': ['PresenceSensor'], 'tags': ['Floor2', 'PresenceSensor']}, 'F1_Light': {'category': ['Light', 'Switch'], 'tags': ['Floor1', 'Light', 'Switch']}, 'F2_Light': {'category': ['Light', 'Switch'], 'tags': ['Floor2', 'Light', 'Switch']}, 'F3_Light': {'category': ['Light', 'Switch'], 'tags': ['Floor3', 'Light', 'Switch']}}","{""name"": """", 
""cron"": ""0 19 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Floor1 #PresenceSensor).PresenceSensor_Presence == false) {\n\n    all(#Floor1 #Light).Switch_Off()\n\n}\n\ndelay(1 HOUR)\n\nif ((#Floor2 #PresenceSensor).PresenceSensor_Presence == false) {\n\n    all(#Floor2 #Light).Switch_Off()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
32,7,"섹터1의 모든 도어락을 1시간마다 확인해서, 하나라도 열려 있으면 해당 섹터의 모든 조명을 빨간색으로 바꿔줘.","Check all door locks in Sector 1 every hour; if any one is open, change all lights in that sector to red.","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nif (all(#Sector1 #DoorLock).DoorLockState ==| \""open\"") {\n\n    all(#Sector1 #Light).MoveToRGB(255, 0, 0)\n\n}""}","{'S1_Lock_1': {'category': ['DoorLock'], 'tags': ['Sector1', 'DoorLock']}, 'S1_Lock_2': {'category': ['DoorLock'], 'tags': ['Sector1', 'DoorLock']}, 'S2_Lock': {'category': ['DoorLock'], 'tags': ['Sector2', 'DoorLock']}, 'S1_Light': {'category': ['Light', 'ColorControl'], 'tags': ['Sector1', 'Light', 'ColorControl']}}","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nif (all(#Sector1 #DoorLock).DoorLock_DoorLockState ==| \""open\"") {\n\n    all(#Sector1 #Light).Light_MoveToRGB(255, 0, 0)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
33,7,평일 오후 6시에 사무실의 재실 센서가 부재 상태를 나타내면 사무실 에어컨과 가습기를 전부 꺼줘.,"At 6 PM on weekdays, if presence sensors in the office show no presence, turn off all air conditioners and humidifiers in the office.","{""name"": """", 
""cron"": ""0 18 * * 1-5"", 
""period"": 0, 
""script"": ""\nif ((#Office #PresenceSensor).Presence == false) {\n\n    all(#Office #AirConditioner).Off()\n\n    all(#Office #Humidifier).Off()\n\n}""}","{'Off_Presence': {'category': ['PresenceSensor'], 'tags': ['Office', 'PresenceSensor']}, 'Off_AC': {'category': ['AirConditioner', 'Switch'], 'tags': ['Office', 'AirConditioner', 'Switch']}, 'Off_Hum': {'category': ['Humidifier', 'Switch'], 'tags': ['Office', 'Humidifier', 'Switch']}, 'Home_AC': {'category': ['AirConditioner', 'Switch'], 'tags': ['Home', 'AirConditioner', 'Switch']}}","{""name"": """", 
""cron"": ""0 18 * * 1-5"", 
""period"": 0, 
""script"": ""\nif ((#Office #PresenceSensor).PresenceSensor_Presence == false) {\n\n    all(#Office #AirConditioner).Switch_Off()\n\n    all(#Office #Humidifier).Switch_Off()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
34,7,"아침 8시에 홀수 태그가 붙은 블라인드를 모두 열어주고, 9시에는 짝수 태그가 붙은 모든 블라인드를 열어줘.","Every 8 AM, open all blinds with odd tags, and at 9 AM, open all blinds with even tags.","{""name"": """", 
""cron"": ""0 8 * * *"", 
""period"": 0, 
""script"": ""\nall(#Odd #Blind).UpOrOpen()\n\ndelay(1 HOUR)\n\nall(#Even #Blind).UpOrOpen()""}","{'Odd_Blind': {'category': ['WindowCovering'], 'tags': ['Odd', 'Blind', 'WindowCovering']}, 'Even_Blind': {'category': ['WindowCovering'], 'tags': ['Even', 'Blind', 'WindowCovering']}, 'Fixed_Window': {'category': ['WindowCovering'], 'tags': ['Fixed', 'WindowCovering']}}","{""name"": """", 
""cron"": ""0 8 * * *"", 
""period"": 0, 
""script"": ""\nall(#Odd #Blind).WindowCovering_UpOrOpen()\n\ndelay(1 HOUR)\n\nall(#Even #Blind).WindowCovering_UpOrOpen()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
35,7,"주말 동안 공장의 모든 펌프를 30분마다 확인해서, 켜진 펌프가 하나라도 있으면 모두 꺼주고 ""test@example.com""에게 ""위험"" 제목으로 ""펌프가 켜졌습니다""라는 내용의 메일 보내줘.","Every 30 minutes during weekends, check all pumps in the factory; if any one is turned on, turn off all pumps and send an email to ""test@example.com"" with the subject 'Risk' and message 'A pump is turned on'.","{""name"": """", 
""cron"": ""0 0 * * 6-7"", 
""period"": 1800000, 
""script"": ""\nif ((#Clock).Weekday != \""saturday\"" and (#Clock).Weekday != \""sunday\"") {\n\n    break\n\n}\n\nif (all(#Factory #Pump).Switch ==| true) {\n\n    all(#Factory #Pump).Off()\n\n    (#EmailProvider).SendMail(\""test@example.com\"", \""위험\"", \""펌프가 켜졌습니다\"")\n\n}""}","{'Fac_Pump_1': {'category': ['Pump', 'Switch'], 'tags': ['Factory', 'Pump', 'Switch']}, 'Fac_Pump_2': {'category': ['Pump', 'Switch'], 'tags': ['Factory', 'Pump', 'Switch']}, 'Office_Pump': {'category': ['Pump', 'Switch'], 'tags': ['Office', 'Pump', 'Switch']}, 'EmailProvider': {'category': ['EmailProvider'], 'tags': ['EmailProvider']}}","{""name"": """", 
""cron"": ""0 0 * * 6-7"", 
""period"": 1800000, 
""script"": ""\nif ((#Clock).Clock_Weekday != \""saturday\"" and (#Clock).Clock_Weekday != \""sunday\"") {\n\n    break\n\n}\n\nif (all(#Factory #Pump).Switch_Switch ==| true) {\n\n    all(#Factory #Pump).Switch_Off()\n\n    (#EmailProvider).EmailProvider_SendMail(\""test@example.com\"", \""위험\"", \""펌프가 켜졌습니다\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
36,7,"밤 10시에 거실에 사람이 감지되면, 모든 불을 켜줘.","Every 10 PM, if presence is detected in the living room, turn on all lights.","{""name"": """", 
""cron"": ""0 22 * * *"", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #PresenceSensor).Presence == true) {\n\n    all(#Light).MoveToBrightness(100, 0)\n\n}""}","{'LR_Presence': {'category': ['PresenceSensor'], 'tags': ['LivingRoom', 'PresenceSensor']}, 'LR_Light': {'category': ['Light', 'Switch', 'LevelControl'], 'tags': ['LivingRoom', 'Light', 'Switch', 'LevelControl']}, 'Kitchen_Light': {'category': ['Light', 'Switch'], 'tags': ['Kitchen', 'Light', 'Switch']}}","{""name"": """", 
""cron"": ""0 22 * * *"", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #PresenceSensor).PresenceSensor_Presence == true) {\n\n    all(#Light).Light_MoveToBrightness(100, 0)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
37,7,"자정에 복도에 움직임이 감지되면, 복도의 모든 조명을 100%로 켜줘.","At midnight, if motion is detected in the hallway, turn all hallway lights to 100% brightness.","{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Hallway #MotionSensor).Motion == true) {\n\n    all(#Hallway #Light).MoveToBrightness(100, 0)\n\n}""}","{'Hall_Motion': {'category': ['MotionSensor'], 'tags': ['Hallway', 'MotionSensor']}, 'Hall_Light': {'category': ['Light', 'LevelControl'], 'tags': ['Hallway', 'Light', 'LevelControl']}, 'LR_Light': {'category': ['Light', 'LevelControl'], 'tags': ['LivingRoom', 'Light', 'LevelControl']}}","{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Hallway #MotionSensor).MotionSensor_Motion == true) {\n\n    all(#Hallway #Light).Light_MoveToBrightness(100, 0)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
38,7,"자정부터 오전 5시까지 1시간마다 체크해서 문이 하나라도 열려있으면, 복도의 조명을 모두 50%로 켜줘.","Every hour from midnight to 5 AM, if at least one door is open, turn all hallway lights to 50%.","{""name"": """", 
""cron"": ""0 0-5 * * *"", 
""period"": 0, 
""script"": ""\nif (all(#Door).DoorState ==| \""open\"") {\n\n    all(#Hallway #Light).MoveToLevel(50, 0)\n\n}""}","{'Door_1': {'category': ['Door'], 'tags': ['Front', 'Door']}, 'Hall_Light': {'category': ['Light', 'LevelControl'], 'tags': ['Hallway', 'Light', 'LevelControl']}, 'Basement_Door': {'category': ['Door'], 'tags': ['Basement', 'Door']}, 'Basement_Light': {'category': ['Light'], 'tags': ['Basement', 'Light']}}","{""name"": """", 
""cron"": ""0 0-5 * * *"", 
""period"": 0, 
""script"": ""\nif (all(#Door).Door_DoorState ==| \""open\"") {\n\n    all(#Hallway #Light).LevelControl_MoveToLevel(50, 0)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
