row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,qwen25_coder_7b__det_score,qwen25_coder_7b__det_pass,qwen25_coder_7b__det_profile,qwen25_coder_7b__det_gt_exact,qwen25_coder_7b__det_gt_similarity,qwen25_coder_7b__det_gt_service_coverage,qwen25_coder_7b__det_gt_service_precision,qwen25_coder_7b__det_gt_receiver_coverage,qwen25_coder_7b__det_dataflow_score,qwen25_coder_7b__det_numeric_grounding,qwen25_coder_7b__det_enum_grounding,qwen25_coder_7b__failure_reasons,qwen25_coder_7b__output,qwen25_coder_7b__output_name,qwen25_coder_7b__output_cron,qwen25_coder_7b__output_period,qwen25_coder_7b__output_code,qwen25_coder_7b__prompt_chars,qwen25_coder_7b__prompt_tokens,qwen25_coder_7b__completion_tokens,qwen25_coder_7b__total_tokens,qwen25_coder_7b__llm_latency_sec,qwen25_coder_7b__total_pipeline_sec,qwen25_coder_7b__tokens_per_sec,qwen25_coder_7b__peak_vram_gb,qwen25_coder_7b__generation_error_type,qwen25_coder_7b__oom_flag,qwen25_coder_7b__worker_python,qwen25_coder_7b__resolved_model_path,qwen25_coder_7b__service_list_snippet_source,qwen25_coder_7b__service_list_device_count,qwen25_coder_7b__service_list_retrieval_status,qwen25_coder_7b__service_list_retrieval_mode,qwen25_coder_7b__service_list_retrieval_topk,qwen25_coder_7b__service_list_retrieval_categories,qwen25_coder_7b__prompt_render_mode,qwen25_coder_7b__prompt_assets_dir,qwen25_coder_7b__warmup_excluded,qwen25_coder_7b__row_category
197,7,7,"At 11 PM, if safe is unlocked or the door lock is unlocked , speak 'Check the safe and door lock' through the speaker.","오후 11시에 금고가 열려있거나 도어락이 열려있으면, 스피커로 ""금고와 도어락을 확인하세요""라고 말해줘.","{""name"": """", 
""cron"": ""0 23 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Safe).safe_safestate == \""unlocked\"" or (#DoorLock).doorlock_doorlockstate == \""unlocked\"") {\n\n    (#Speaker).speaker_speak(\""금고와 도어락의 잠금 상태를 확인해 주세요.\"")\n\n}""}",,0 23 * * *,0,"
if ((#Safe).safe_safestate == ""unlocked"" or (#DoorLock).doorlock_doorlockstate == ""unlocked"") {

    (#Speaker).speaker_speak(""금고와 도어락의 잠금 상태를 확인해 주세요."")

}",False,22.4107,False,strict,False,0.482143,0.0,0.0,0.0,0.0,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""precondition"", ""semantic"", ""service_match"", ""unknown_service:doorlock_state"", ""unknown_service:safe_state""]","{""name"":""CheckSafeAndDoorLock"",""cron"":"""",""period"":0,""code"":""wait until ((#Safe).safe_state == \""closed\"" and (#DoorLock).doorlock_state == \""closed\"")\nspeaker_speak(\""금고와 도어락을 확인하세요\"")""}",CheckSafeAndDoorLock,,0,"wait until ((#Safe).safe_state == ""closed"" and (#DoorLock).doorlock_state == ""closed"")
speaker_speak(""금고와 도어락을 확인하세요"")",193805,41980,76,42056,6.8225,8.6785,6164.3093,22.0224,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
198,7,7,"Check every 30 minutes; if the temperature is 30 degrees or higher, set the target temperature to 25 degrees; if it's below 23 degrees, set it to 26 degrees.","30분마다 체크해서 온도가 30도 이상이면 목표 온도를 25도로 설정하고, 23도 미만이면 26도로 설정해줘.","{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\ntemp = (#TemperatureSensor).temperaturesensor_temperature\n\nif (temp >= 30) {\n\n    (#AirConditioner).airconditioner_settargettemperature(25)\n\n} else if (temp < 23) {\n\n    (#AirConditioner).airconditioner_settargettemperature(26)\n\n}""}",,,1800000,"
temp = (#TemperatureSensor).temperaturesensor_temperature

if (temp >= 30) {

    (#AirConditioner).airconditioner_settargettemperature(25)

} else if (temp < 23) {

    (#AirConditioner).airconditioner_settargettemperature(26)

}",False,67.0804,False,strict,False,0.501087,0.5,0.5,0.5,1.0,0.75,1.0,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:setheatermode""]","{""name"":""AdjustTemperatureBasedOnReading"",""cron"":"""",""period"":0,""code"":""currentTemp = (#TemperatureSensor).temperaturesensor_temperature\nif (currentTemp >= 30) {\n    (#Heater).switch_on()\n    (#Heater).setheatermode(\""high\"")\n} else if (currentTemp < 23) {\n    (#Heater).switch_on()\n    (#Heater).setheatermode(\""low\"")\n}""}",AdjustTemperatureBasedOnReading,,0,"currentTemp = (#TemperatureSensor).temperaturesensor_temperature
if (currentTemp >= 30) {
    (#Heater).switch_on()
    (#Heater).setheatermode(""high"")
} else if (currentTemp < 23) {
    (#Heater).switch_on()
    (#Heater).setheatermode(""low"")
}",193847,42000,119,42119,7.9019,9.7746,5330.237,22.0302,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
199,7,7,"Check humidity every 10 minutes; if it's 50 or higher, turn off the humidifier; if it's 20 or lower, turn on the humidifier and set it to auto mode.",10분마다 습도를 체크해서 50 이상이면 가습기를 끄고 20 이하면 가습기를 켜고 자동모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nhum = (#HumiditySensor).humiditysensor_humidity\n\nif (hum >= 50) {\n\n    (#Humidifier).switch_off()\n\n} else if (hum <= 20) {\n\n    (#Humidifier).switch_on()\n\n    (#Humidifier).humidifier_sethumidifiermode(\""auto\"")\n\n}""}",,,600000,"
hum = (#HumiditySensor).humiditysensor_humidity

if (hum >= 50) {

    (#Humidifier).switch_off()

} else if (hum <= 20) {

    (#Humidifier).switch_on()

    (#Humidifier).humidifier_sethumidifiermode(""auto"")

}",False,69.9,False,strict,False,0.735227,0.75,0.75,0.75,1.0,1.0,0.0,"[""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","{""name"":""CheckHumidityAndAdjustHumidifier"",""cron"":"""",""period"":0,""code"":""currentHumidity = (#HumiditySensor).humiditysensor_humidity\nif (currentHumidity >= 50) {\n    (#Humidifier).switch_off()\n} else if (currentHumidity <= 20) {\n    (#Humidifier).switch_on()\n    (#Humidifier).dehumidifier_setdehumidifiermode(\""auto\"")\n}""}",CheckHumidityAndAdjustHumidifier,,0,"currentHumidity = (#HumiditySensor).humiditysensor_humidity
if (currentHumidity >= 50) {
    (#Humidifier).switch_off()
} else if (currentHumidity <= 20) {
    (#Humidifier).switch_on()
    (#Humidifier).dehumidifier_setdehumidifiermode(""auto"")
}",193834,41995,120,42115,7.924,9.7883,5314.8662,22.0301,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
200,7,7,"Check the fine dust level every hour; if it's 200 or higher, set the air purifier to high speed; if it's 100 or lower, set it to low speed.",1시간마다 미세먼지 농도를 체크해서 200 이상이면 공기청정기를 강풍모드로 설정하고 100 이하이면 미풍모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\ndust = (#AirQualitySensor).airqualitysensor_finedustlevel\n\nif (dust >= 200) {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n\n} else if (dust <= 100) {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""low\"")\n\n}""}",,,3600000,"
dust = (#AirQualitySensor).airqualitysensor_finedustlevel

if (dust >= 200) {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

} else if (dust <= 100) {

    (#AirPurifier).airpurifier_setairpurifiermode(""low"")

}",False,68.359,False,strict,False,0.541792,0.5,0.5,0.5,1.0,0.75,0.0,"[""enum_grounding"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding""]","{""name"":""CheckFineDustLevelAndAdjustAirPurifier"",""cron"":"""",""period"":0,""code"":""prev := (#AirQualitySensor).airqualitysensor_finedustlevel\ncurr = (#AirQualitySensor).airqualitysensor_finedustlevel\ndelay(1 HOUR)\nnew := (#AirQualitySensor).airqualitysensor_finedustlevel\nif (new >= 200 OR new <= 100) {\n    if (new >= 200) {\n        (#AirPurifier).dehumidifier_setdehumidifiermode(\""high\"")\n    } else {\n        (#AirPurifier).dehumidifier_setdehumidifiermode(\""low\"")\n    }\n}""}",CheckFineDustLevelAndAdjustAirPurifier,,0,"prev := (#AirQualitySensor).airqualitysensor_finedustlevel
curr = (#AirQualitySensor).airqualitysensor_finedustlevel
delay(1 HOUR)
new := (#AirQualitySensor).airqualitysensor_finedustlevel
if (new >= 200 OR new <= 100) {
    if (new >= 200) {
        (#AirPurifier).dehumidifier_setdehumidifiermode(""high"")
    } else {
        (#AirPurifier).dehumidifier_setdehumidifiermode(""low"")
    }
}",193835,42000,177,42177,9.3307,11.1942,4520.2396,22.0302,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
201,7,7,"Check every 5 minutes; if the charger is fully charged, turn it off.",5분마다 체크해서 충전기가 완충됐으면 충전기를 꺼줘.,"{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nif ((#Charger).charger_chargingstate == \""fullyCharged\"") {\n\n    (#Charger).switch_off()\n\n}""}",,,300000,"
if ((#Charger).charger_chargingstate == ""fullyCharged"") {

    (#Charger).switch_off()

}",False,91.7384,True,strict,False,0.681013,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""CheckChargerAndTurnOffIfFullyCharged"",""cron"":"""",""period"":0,""code"":""prev := (#Charger).charger_chargingstate\ncurr = (#Charger).charger_chargingstate\nif (prev == \""fullyCharged\"" and curr == \""fullyCharged\"") {\n    (#Charger).switch_off()\n}\nprev = curr""}",CheckChargerAndTurnOffIfFullyCharged,,0,"prev := (#Charger).charger_chargingstate
curr = (#Charger).charger_chargingstate
if (prev == ""fullyCharged"" and curr == ""fullyCharged"") {
    (#Charger).switch_off()
}
prev = curr",193726,41947,97,42044,7.3314,9.1879,5734.7846,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
202,7,7,"When the Christmas arrives, change the light color to red.",크리스마스가 되면 불을 빨간색으로 바꿔줘.,"{""name"": """", 
""cron"": ""0 0 25 12 *"", 
""period"": 0, 
""script"": ""\n(#Light).light_movetorgb(255, 0, 0)""}",,0 0 25 12 *,0,"
(#Light).light_movetorgb(255, 0, 0)",False,94.6214,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""ChangeChristmasLightColor"",""cron"":"""",""period"":0,""code"":""(#Light).light_movetorgb(255, 0, 0)""}",ChangeChristmasLightColor,,0,"(#Light).light_movetorgb(255, 0, 0)",193710,41936,53,41989,6.2533,8.1201,6714.6946,22.0188,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
203,7,7,"Every hour on Christmas, play 'Christmas.mp3' through the speaker.","크리스마스에 1시간마다 스피커로 ""Christmas.mp3""을 재생해줘.","{""name"": """", 
""cron"": ""0 * 25 12 *"", 
""period"": 0, 
""script"": ""\n(#Speaker).speaker_play(\""Christmas.mp3\"")""}",,0 * 25 12 *,0,"
(#Speaker).speaker_play(""Christmas.mp3"")",False,98.3929,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""PlayChristmasSong"",""cron"":"""",""period"":0,""code"":""(#Speaker).speaker_play(\""Christmas.mp3\"")""}",PlayChristmasSong,,0,"(#Speaker).speaker_play(""Christmas.mp3"")",193735,41946,44,41990,6.0362,7.9037,6956.3633,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
204,7,7,"Every 30 minutes from now until midnight, output the current time through the speaker.",지금부터 자정까지 30분마다 현재 시각을 스피커로 출력해줘.,"{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\nif ((#Clock).clock_hour == 0) {\n\n    break\n\n}\n\n(#Speaker).speaker_speak(\""현재 시각은 \"" + (#Clock).clock_hour + \""시\"" + (#Clock).clock_minute + \""분 입니다\"")""}",,,1800000,"
if ((#Clock).clock_hour == 0) {

    break

}

(#Speaker).speaker_speak(""현재 시각은 "" + (#Clock).clock_hour + ""시"" + (#Clock).clock_minute + ""분 입니다"")",False,65.8865,False,strict,False,0.643967,0.333333,0.5,0.333333,1.0,0.0,1.0,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding""]","{""name"":""ReportCurrentTimeEvery30Minutes"",""cron"":"""",""period"":1800000,""code"":""current_time = (#Clock).clock_time\n(#Speaker).speaker_speak(\""현재 시간은 \"" + current_time + \""입니다\"")\ndelay(30 MIN)""}",ReportCurrentTimeEvery30Minutes,,1800000,"current_time = (#Clock).clock_time
(#Speaker).speaker_speak(""현재 시간은 "" + current_time + ""입니다"")
delay(30 MIN)",193748,41946,79,42025,6.8908,8.7627,6098.7113,22.0185,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
205,7,7,"Every 10 minutes from now until 3 PM, sound the emergency siren for 5 seconds and then turn it off.",지금부터 오후 3시까지 10분마다 긴급 사이렌을 5초간 울렸다 꺼줘.,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#Clock).clock_hour == 15) {\n \n    break\n\n}\n\n(#Siren).siren_setsirenmode(\""emergency\"")\n\ndelay(5 SEC)\n\n(#Siren).switch_off()""}",,,600000,"
if ((#Clock).clock_hour == 15) {
 
    break

}

(#Siren).siren_setsirenmode(""emergency"")

delay(5 SEC)

(#Siren).switch_off()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SoundEmergencySirenUntil3PM"",""cron"":"""",""period"":600000,""code"":""if ((#Clock).clock_hour == 15) {\n    break\n}\n(#Siren).siren_setsirenmode(\""emergency\"")\ndelay(5 SEC)\n(#Siren).switch_off()""}",SoundEmergencySirenUntil3PM,,600000,"if ((#Clock).clock_hour == 15) {
    break
}
(#Siren).siren_setsirenmode(""emergency"")
delay(5 SEC)
(#Siren).switch_off()",193766,41963,88,42051,7.1042,8.9661,5919.1746,22.0199,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,7
206,7,7,"At 6 PM, set the level of all blinds with odd tags on the wall to 50%.",오후 6시에 벽에 있는 홀수 태그가 붙은 블라인드 높이를 모두 50%로 조절해줘.,"{""name"": """", 
""cron"": ""0 18 * * *"", 
""period"": 0, 
""script"": ""\nall(#Wall #Odd #Blind).windowcovering_setlevel(50)""}",,0 18 * * *,0,"
all(#Wall #Odd #Blind).windowcovering_setlevel(50)",False,26.5156,False,strict,False,0.553125,0.0,0.0,0.0,1.0,0.75,1.0,"[""arg_type"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""no_parseable_member_access"", ""numeric_grounding"", ""precondition"", ""semantic"", ""service_match""]","{""name"":""SetBlindsLevelAt6PM"",""cron"":""0 18 * * *"",""period"":0,""code"":""blinds = all(#Odd #Wall #Blind)\nif (blinds.windowcovering_currentposition != 50) {\n    blinds.windowcovering_setlevel(50)\n}""}",SetBlindsLevelAt6PM,0 18 * * *,0,"blinds = all(#Odd #Wall #Blind)
if (blinds.windowcovering_currentposition != 50) {
    blinds.windowcovering_setlevel(50)
}",58262,14053,85,14138,2.9109,4.7723,4856.9171,16.8162,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,7
207,7,7,"Every 2 hours on weekends, set all robot vacuum cleaners in the living room to repeat mode.",주말에 2시간마다 거실에 있는 로봇 청소기들을 모두 반복 모드로 설정해줘.,"{""name"": """", 
""cron"": ""0 */2 * * 6,7"", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""repeat\"")""}",,"0 */2 * * 6,7",0,"
all(#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""repeat"")",False,87.5856,True,strict,False,0.570455,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""service_match"", ""unknown_service:clock_dayofweek""]","{""name"":""SetLivingRoomRobotVacuumCleanersToRepeatMode"",""cron"":"""",""period"":7200000,""code"":""if ((#Clock).clock_dayofweek == 6 || (#Clock).clock_dayofweek == 7) {\n    delay(1200000)\n    (#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""repeat\"")\n}""}",SetLivingRoomRobotVacuumCleanersToRepeatMode,,7200000,"if ((#Clock).clock_dayofweek == 6 || (#Clock).clock_dayofweek == 7) {
    delay(1200000)
    (#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""repeat"")
}",52861,13003,115,13118,3.3979,5.2442,3860.6198,16.62,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,7
208,7,7,"Every minute, if the humidity of all sensors in Group2 is 50% or higher, set all dehumidifiers to refresh mode.","그룹 2에 속한 습도 센서들을 1분마다 체크해서 모두 50% 이상이면, 모든 제습기를 리프레쉬 모드로 설정해줘.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nif (all(#Group2 #HumiditySensor).humiditysensor_humidity >= 50) {\n\n    all(#Dehumidifier).dehumidifier_setdehumidifiermode(\""refreshing\"")\n\n}""}",,,60000,"
if (all(#Group2 #HumiditySensor).humiditysensor_humidity >= 50) {

    all(#Dehumidifier).dehumidifier_setdehumidifiermode(""refreshing"")

}",False,88.4049,True,strict,False,0.845082,1.0,1.0,1.0,1.0,0.666667,1.0,"[""gt_mismatch"", ""numeric_grounding"", ""precondition"", ""semantic""]","{""name"":""CheckAndSetDehumidifierMode"",""cron"":"""",""period"":60000,""code"":""avgHumidity := avg((#Group2_Hum_1).humiditysensor_humidity, (#Group2_Hum_2).humiditysensor_humidity)\nif (avgHumidity >= 50) {\n    all(#Dehum_1).dehumidifier_setdehumidifiermode(\""refreshing\"")\n}""}",CheckAndSetDehumidifierMode,,60000,"avgHumidity := avg((#Group2_Hum_1).humiditysensor_humidity, (#Group2_Hum_2).humiditysensor_humidity)
if (avgHumidity >= 50) {
    all(#Dehum_1).dehumidifier_setdehumidifiermode(""refreshing"")
}",55067,13471,112,13583,3.378,5.2388,4021.0184,16.7061,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],blocks,,False,7
209,7,7,"Every 11 PM, close all doors with even tags.",밤 11시에 짝수 태그가 붙은 모든 문을 닫아줘.,"{""name"": """", 
""cron"": ""0 23 * * *"", 
""period"": 0, 
""script"": ""\nall(#Even #Door).door_close()""}",,0 23 * * *,0,"
all(#Even #Door).door_close()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""CloseAllDoorsWithEvenTags"",""cron"":""0 23 * * *"",""period"":0,""code"":""all(#Even #Door).door_close()""}",CloseAllDoorsWithEvenTags,0 23 * * *,0,all(#Even #Door).door_close(),51846,12699,54,12753,2.1475,4.004,5938.5332,16.5632,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,7
210,7,7,"Every morning at 7 AM, open all blinds in Zone 1.",매일 아침 7시에 구역1에 있는 모든 블라인드를 올려줘.,"{""name"": """", 
""cron"": ""0 7 * * *"", 
""period"": 0, 
""script"": ""\nall(#Sector1 #Blind).windowcovering_uporopen()""}",,0 7 * * *,0,"
all(#Sector1 #Blind).windowcovering_uporopen()",False,94.65,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""OpenAllBlindsInZone1"",""cron"":"""",""period"":0,""code"":""all(#Sector1 #Blind).windowcovering_uporopen()""}",OpenAllBlindsInZone1,,0,all(#Sector1 #Blind).windowcovering_uporopen(),57480,13868,52,13920,2.2409,4.0968,6211.7899,16.7839,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,7
211,7,7,"Every 7 PM, if no one is detected on the 1st floor, turn off all lights; for the 2nd floor, check at 8 PM and turn off all its lights if no one is present.",밤 7시에 1층에 사람이 없으면 불을 다 꺼주고 2층은 8시에 사람이 없으면 불을 다 꺼줘.,"{""name"": """", 
""cron"": ""0 19 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Floor1 #PresenceSensor).presencesensor_presence == false) {\n\n    all(#Floor1 #Light).switch_off()\n\n}\n\ndelay(1 HOUR)\n\nif ((#Floor2 #PresenceSensor).presencesensor_presence == false) {\n\n    all(#Floor2 #Light).switch_off()\n\n}""}",,0 19 * * *,0,"
if ((#Floor1 #PresenceSensor).presencesensor_presence == false) {

    all(#Floor1 #Light).switch_off()

}

delay(1 HOUR)

if ((#Floor2 #PresenceSensor).presencesensor_presence == false) {

    all(#Floor2 #Light).switch_off()

}",False,83.0867,True,strict,False,0.61253,1.0,1.0,1.0,1.0,0.8125,1.0,"[""extraneous"", ""gt_mismatch"", ""numeric_grounding"", ""precondition"", ""semantic""]","{""name"":""TurnOffLightsAt7PM"",""cron"":""0 19 * * *"",""period"":0,""code"":""if ((#Floor1 #Floor2 #PresenceSensor).presencesensor_presence == false) {\n    (#Floor1 #Floor2 #Light).switch_off()\n}\nif ((#Floor2 #Floor1 #PresenceSensor).presencesensor_presence == false) {\n    (#Floor2 #Floor1 #Light).switch_off()\n}""}",TurnOffLightsAt7PM,0 19 * * *,0,"if ((#Floor1 #Floor2 #PresenceSensor).presencesensor_presence == false) {
    (#Floor1 #Floor2 #Light).switch_off()
}
if ((#Floor2 #Floor1 #PresenceSensor).presencesensor_presence == false) {
    (#Floor2 #Floor1 #Light).switch_off()
}",84164,19125,105,19230,3.8486,5.7127,4996.6221,17.7656,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,5,skipped_connected_devices_present,hybrid,10,[],blocks,,False,7
