index,category_analysis,selected,test_no,command,command_english,connected_devices,options,joi_gt,generated_code_gpt-4.1-mini_cap,response_time_generated_code_gpt-4.1-mini_cap
369,7,1,9,"실시간으로 확인하여 움직임이 감지될 때마다 조명을 켜고, 선풍기 속도를 10 높여 줘.",Check in real-time to turn on lights and increase fan speed by 10 whenever motion is detected.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion = (#MotionSensor).motionSensor_motion\nif (motion == \""active\"") {\n  (#Light).switch_on()\n  current_speed = (#Fan).fanControl_fanSpeed\n  new_speed = current_speed + 10\n  (#Fan).fanControl_setFanSpeed(new_speed)\n}""}","{'name': 'Scenario', 'cron': '', 'period': 100, 'code': ""triggered := false\nif ((#MotionSensor).motionSensor_motion == 'active') {\n    if (triggered == false) {\n        (#Light).switch_on()\n        fan_speed = (#Fan).fanControl_fanSpeed\n        (#Fan).fanControl_setFanSpeed(fan_speed)\n        fan_speed = fan_speed + 10\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",11.3209 seconds
370,5,1,9,"실시간으로 확인하여 창문이 열려 있으면 블라인드를 닫고, 창문이 닫혀 있으면 커튼을 열어 줘. 또한 실시간으로 확인하여 알람의 사이렌이 울리고 있지 않다면 즉시 알람의 사이렌을 울려 줘.","Check in real time. if the window is open, close the blinds. if it is closed, open the curtains. Also, if the alarm's siren is not sounding, sound it immediately.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""window_status = (#Window).windowControl_window\nif (window_status == \""open\"") {\n  (#Blind).blind_close()\n} else if (window_status == \""closed\"") {\n  (#Curtain).curtain_open()\n}\nalarm_status = (#Alarm).alarm_alarm\nif ((alarm_status != \""siren\"") and (alarm_status != \""both\"")) {\n  (#Alarm).alarm_siren()\n}""}","{'name': 'Scenario', 'cron': '', 'period': 100, 'code': ""if ((#Window).windowControl_window == 'open') {\n    (#Blind).blind_close()\n} else if ((#Window).windowControl_window == 'closed') {\n    (#Curtain).curtain_open()\n}\nif ((#Alarm).alarm_alarm != 'siren') {\n    (#Alarm).alarm_siren()\n}""}",7.4942 seconds
371,5,1,9,"매주 금요일 오후 6시에 조명이 켜져 있으면 밝기를 30으로 낮추고, TV가 꺼져 있으면 TV를 켜 줘. 선풍기가 꺼져 있으면 선풍기도 켜 줘.","Every Friday at 6pm, if the lights are on, turn them down to 30, and if the TV is off, turn it on. If the fan is off, turn it on.",,,"{""name"": ""Scenario1"", ""cron"": ""0 18 * * 5"", ""period"": 0, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n  (#Light).switchLevel_setLevel(30,0)\n}\nif ((#Television).switch_switch == \""off\"") {\n  (#Television).switch_on()\n}\nif ((#Fan).switch_switch == \""off\"") {\n  (#Fan).switch_on()\n}""}","{'name': 'Scenario', 'cron': '0 18 * * 5', 'period': 0, 'code': ""if ((#Light).switch_switch == 'on') {\n    (#Light).switchLevel_setLevel(30,0)\n}\nif ((#Television).switch_switch == 'off') {\n    (#Television).switch_on()\n}\nif ((#Fan).switch_switch == 'off') {\n    (#Fan).switch_on()\n}""}",7.5563 seconds
372,7,0,9,창문이 닫혔을 때부터 5초마다 블라인드를 열었다 닫았다 반복해 줘.,"Open, close, and repeat the blinds every 5 seconds from the time when the window is closed.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""triggered := False\nstate := 0\nif (triggered == False) {\n  wait until((#Window).windowControl_window == \""closed\"")\n  triggered = True\n}\nif (triggered == True) {\n  if (state == 0) {\n      (#Blind).blind_open()\n      state = 1\n  } else if (state == 1) {\n      (#Blind).blind_close()\n      state = 0\n  }\n}""}",,
373,6,1,9,매일 아침 8시에 스피커가 꺼져 있으면 스피커를 켜고 ‘오늘 날씨입니다’라고 말해 줘. 이후 조명이 꺼져 있으면 켜고 블라인드를 열어 줘.,"Every morning at 8am, if the speaker is off, turn it on and announce 'This is the weather today' via the speaker. Then, if the lights are off, turn them on and open the blinds.",,,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""if ((#Speaker).switch_switch == \""off\"") {\n  (#Speaker).switch_on()\n  (#Speaker).mediaPlayback_speak(\""오늘 날씨입니다\"")\n  if ((#Light).switch_switch == \""off\"") {\n    (#Light).switch_on()\n    (#Blind).blind_open()\n  }\n}""}","{'name': 'Scenario1', 'cron': '0 8 * * *', 'period': 0, 'code': ""if ((#Speaker).switch_switch == 'off') {\n    (#Speaker).switch_on()\n    (#Speaker).mediaPlayback_speak('오늘 날씨입니다')\n}\nif ((#Light).switch_switch == 'off') {\n    (#Light).switch_on()\n}\n(#Blind).blind_open()""}",10.0531 seconds
374,7,1,10,1초마다 확인하여 관개 장치가 꺼졌다 켜진 횟수가 4번을 초과하고 펌프가 2번 이상 작동했으면 블라인드를 닫고 커튼을 내려 줘.,Check every second and close the blinds and lower the curtains if the number of times the irrigation has turned off and on exceeds 4 and the pump has run more than 2 times.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""prev_irrigator_state := (#Irrigator).switch_switch\nirrigator_off_to_on_count := 0\nprev_pump_state := (#Pump).switch_switch\npump_on_count := 0\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == \""off\"") and (irrigator_state == \""on\"")) {\n  irrigator_off_to_on_count = irrigator_off_to_on_count + 1\n}\nprev_irrigator_state = irrigator_state\nif ((pump_state == \""on\"") and (prev_pump_state != \""on\"")) {\n  pump_on_count = pump_on_count + 1\n}\nprev_pump_state = pump_state\nif ((irrigator_off_to_on_count > 4) and (pump_on_count >= 2)) {\n  (#Blind).blind_close()\n  (#Curtain).curtain_close()\n  break\n}""}","{'name': 'Scenario', 'cron': '', 'period': 1000, 'code': ""irrigator_count := 0\nprev_irrigator_state := (#Irrigator).switch_switch\npump_count := 0\nprev_pump_state := (#Pump).switch_switch\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == 'off') and (irrigator_state == 'on')) {\n    irrigator_count = irrigator_count + 1\n}\nif ((prev_pump_state == 'off') and (pump_state == 'on')) {\n    pump_count = pump_count + 1\n}\nprev_irrigator_state = irrigator_state\nprev_pump_state = pump_state\nif ((irrigator_count > 4) and (pump_count >= 2)) {\n    (#Blind).blind_close()\n    (#Curtain).curtain_close()\n    break\n}""}",10.3992 seconds
375,7,0,10,"실시간으로 검사해서 창문이 열렸다 닫힌 횟수가 3번 이상이고, 그 사이 선풍기가 한 번도 꺼지지 않았으면 선풍기를 꺼 주고 블라인드를 닫아 줘.","If the real-time check shows that the window has been opened and closed more than three times, and the fan hasn't turned off in between, turn off the fan and close the blinds.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""prev_window_state := (#Window).windowControl_window\nwindow_open_to_close_count := 0\nfan_off_detected := False\nwindow_state = (#Window).windowControl_window\nfan_state = (#Fan).switch_switch\nif ((prev_window_state == \""open\"") and (window_state == \""closed\"")) {\n  window_open_to_close_count = window_open_to_close_count + 1\n}\nprev_window_state = window_state\nif (fan_state == \""off\"") {\n  fan_off_detected = True\n}\nif ((window_open_to_close_count >= 3) and (fan_off_detected == False)) {\n  (#Fan).switch_off()\n  (#Blind).blind_close()\n  break\n}""}",,
376,7,1,10,"2초마다 체크해서 매일 오전 6시부터 9시 사이에 조명이 켜져 있는 누적 시간이 10분 이상이고, 관개 장치가 세 번 이상 꺼졌다 켜졌으면 스피커로 '관수 완료되었습니다'라고 말해 줘.","Check every two seconds, and if the cumulative time the lights are on between 6 a.m. and 9 a.m. each day is 10 minutes or more, and the irrigator has been turned off and on three or more times during that same period, announce ""Watering complete"" via the speaker.",,,"{""name"": ""Scenario1"", ""cron"": ""0 6 * * *"", ""period"": 2000, ""code"": ""light_on_duration := 0\nirrigator_toggle_count := 0\nprev_irrigator := \""\""\n\nif ((#Clock).clock_hour < 9) {\n  if ((#Light).switch_switch == \""on\"") {\n    light_on_duration = light_on_duration + 2000\n  }\n\n  current_irrigator = (#Irrigator).switch_switch\n  if ((prev_irrigator == \""on\"") and (current_irrigator == \""off\"")) {\n    irrigator_toggle_count = irrigator_toggle_count + 1\n  }\n  prev_irrigator = current_irrigator\n\n  if ((light_on_duration >= 600000) and (irrigator_toggle_count >= 3)) {\n    (#Speaker).mediaPlayback_speak(\""Watering complete\"")\n    break\n  }\n} else {\n  break\n}""}","{'name': 'WateringCheck', 'cron': '0 6-8 * * *', 'period': 2000, 'code': ""phase := 0\naccumulated_on_time := 0\ncount := 0\nprev_irrigator_state := (#Irrigator).switch_switch\ncurrent_irrigator_state = (#Irrigator).switch_switch\nif ((#Clock).clock_hour == 9) {\n    break\n}\nif (phase == 0) {\n    if ((#Light).switch_switch == 'on') {\n        accumulated_on_time = accumulated_on_time + 2000\n    }\n    if ((prev_irrigator_state == 'off') and (current_irrigator_state == 'on')) {\n        count = count + 1\n    }\n    prev_irrigator_state = current_irrigator_state\n    if ((accumulated_on_time >= 600000) and (count >= 3)) {\n        phase = 1\n    }\n} else {\n    (#Speaker).mediaPlayback_speak('관수 완료되었습니다')\n    break\n}""}",9.4840 seconds
377,7,1,10,"실시간으로 확인하여 토양 습도 센서 값이 연속으로 3회 15 이하를 기록하고 그 중 두 번째 값이 가장 낮았다면 관개 장치를 켜고 블라인드를 닫아 줘. 단, 3월은 제외하고.","Check in real time, and if the soil moisture sensor value is below 15 three times in a row, and the second value is the lowest, turn on the irrigation device and close the blinds. However, this does not apply to March.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""h1 := 100\nh2 := 100\nh3 := 100\n\nif ((#Clock).clock_month != 3) {\n  h1 = h2\n  h2 = h3\n  h3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n\n  if ((h1 <= 15) and (h2 <= 15) and (h3 <= 15) and (h2 < h1) and (h2 < h3)) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n  }\n}""}","{'name': 'Scenario', 'cron': '', 'period': 100, 'code': 'month = (#Clock).clock_month\nif (month == 3) {\n    break\n}\nt1 := 1000\nt2 := 1000\nt3 := 1000\n\nt1 = t2\nt2 = t3\nt3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif ((t1 <= 15) and (t2 <= 15) and (t3 <= 15) and (t2 < t1) and (t2 < t3)) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n}'}",6.2747 seconds
378,7,0,10,"매시간 0분부터 30분까지, 3초마다 확인해서 제습기가 켜졌다 꺼진 횟수가 4번 이상이고, 그 때 습도가 65% 이상이면 사이렌을 1초간, 3초 간격으로 두 번 울리고 그 후 커튼을 닫아 줘.","Check every hour from 0 to 30 minutes, every 3 seconds, and if the dehumidifier has turned on and off more than 4 times and the humidity is above 65%, sound the siren twice at 3-second intervals, each time for 1 second, then close the curtains.",,,"{""name"": ""Scenario1"", ""cron"": ""0 * * * *"", ""period"": 3000, ""code"": ""prev_state := (#Dehumidifier).switch_switch\ntoggle_count := 0\nminute = (#Clock).clock_minute\nif (minute <= 30) {\n  current_state = (#Dehumidifier).switch_switch\n  humidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\n  if ((prev_state == \""off\"") and (current_state == \""on\"")) {\n      toggle_count = toggle_count + 1\n  }\n  prev_state = current_state\n  if ((toggle_count >= 4) and (humidity >= 65.0)) {\n      (#Alarm).alarm_siren()\n      (#Clock).clock_delay(1000)\n      (#Alarm).alarm_off()\n      (#Clock).clock_delay(3000)\n      (#Alarm).alarm_siren()\n      (#Clock).clock_delay(1000)\n      (#Alarm).alarm_off()\n      (#Curtain).curtain_close()\n      toggle_count = 0\n      break\n  }\n} else {\n  break\n}""}",,
379,7,0,10,10분마다 확인하여 온도가 5도 이상 연속으로 세 번 상승하고 에어컨이 꺼져 있으면 에어컨을 키고 냉방 모드로 설정해줘,"Check every 10 minutes and if the temperature rises by more than 5 degrees three times in a row and the air conditioner is off, turn on the air conditioner and set it to cooling mode.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 600000, ""code"": ""temp_1 := -999.0\ntemp_2 := -999.0\ntemp_3 := -999.0\ncurrent_temp = (#TemperatureSensor).temperatureMeasurement_temperature\ntemp_1 = temp_2\ntemp_2 = temp_3\ntemp_3 = current_temp\nif ((temp_1 != -999.0) and (temp_2 != -999.0) and (temp_3 != -999.0)) {\n  rise_1 = temp_2 - temp_1\n  rise_2 = temp_3 - temp_2\n  if ((rise_1 > 5.0) and (rise_2 > 5.0)) {\n      if ((#AirConditioner).switch_switch == \""off\"") {\n          (#AirConditioner).switch_on()\n          (#AirConditioner).airConditionerMode_setAirConditionerMode(\""cool\"")\n          break\n      }\n  }\n}""}",,
380,7,0,10,"시각 상관없이 항상, 5초마다 체크해서 TV가 10분 동안 꺼져 있었다가 켜지는 이벤트가 두 번 이상 발생했으면, 스피커를 켜고 조명을 60으로 맞춰 줘. 단, 수요일에는 빼고","Always, regardless of the time of day, check every 5 seconds and if there are two or more events where the TV has been off for 10 minutes and then turned on, turn on the speakers and set the lights to 60. Except on Wednesdays",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""prev_state := (#Television).switch_switch\noff_start_time := -1.0\noff_to_on_count := 0\nweekday = (#Clock).clock_weekday\nif (weekday != \""wednesday\"") {\n  current_state = (#Television).switch_switch\n  current_time = (#Clock).clock_timestamp\n  if (current_state == \""off\"") {\n      if (off_start_time == -1.0) {\n          off_start_time = current_time\n      }\n  } else if ((prev_state == \""off\"") and (off_start_time != -1.0)) {\n      duration = current_time - off_start_time\n      if (duration >= 600.0) {\n          off_to_on_count = off_to_on_count + 1\n      }\n      off_start_time = -1.0\n  }\n  prev_state = current_state\n  if (off_to_on_count >= 2) {\n      (#Speaker).switch_on()\n      (#Light).switchLevel_setLevel(60,0)\n      break\n  }\n}""}",,
381,7,0,10,3초마다 확인해서 조명이 꺼진 상태에서 3분 이상 유지되다가 다시 켜지는 일이 2번 연속 발생하면 블라인드를 모두 닫아 줘.,Check every 3 seconds and close all blinds if the lights stay off for more than 3 minutes and then come back on twice in a row.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""prev_state := (#Light).switch_switch\noff_start_time := -1.0\noff_to_on_count := 0\ncurrent_state = (#Light).switch_switch\ncurrent_time = (#Clock).clock_timestamp\nif (current_state == \""off\"") {\n  if (off_start_time == -1.0) {\n      off_start_time = current_time\n  }\n} else if ((prev_state == \""off\"") and (off_start_time != -1.0)) {\n  duration = current_time - off_start_time\n  if (duration >= 180.0) {\n      off_to_on_count = off_to_on_count + 1\n  }\n  off_start_time = -1.0\n}\nprev_state = current_state\nif (off_to_on_count >= 2) {\n  all(#Blind).blind_close()\n  break\n}""}",,
382,7,0,10,"월요일 오후에, 1초마다 확인하여 창문이 열렸을 때부터 닫힐 때까지 걸린 시간이 15초 이상인 경우가 3회 연속 발생했으면 알람의 사이렌을 1초간, 3초 간격으로 세 번 울려 줘.","On Monday afternoon, check every second and if there are three consecutive occasions where the time from window opening to window closing is 15 seconds or more, sound the alarm's siren three times, each for 1 second, at 3-second intervals.",,,"{""name"": ""Scenario1"", ""cron"": ""0 12 * * 1"", ""period"": 1000, ""code"": ""prev_state := (#Window).windowControl_window\nopen_start_time := -1.0\nlong_open_count := 0\ncurrent_state = (#Window).windowControl_window\ncurrent_time = (#Clock).clock_timestamp\nif (current_state == \""open\"") {\n  if (open_start_time == -1.0) {\n      open_start_time = current_time\n  }\n} else if ((prev_state == \""open\"") and (open_start_time != -1.0)) {\n  duration = current_time - open_start_time\n  if (duration >= 15.0) {\n      long_open_count = long_open_count + 1\n  } else {\n      long_open_count = 0\n  }\n  open_start_time = -1.0\n}\nprev_state = current_state\nif (long_open_count >= 3) {\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(1000)\n  (#Alarm).alarm_off()\n  (#Clock).clock_delay(3000)\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(1000)\n  (#Alarm).alarm_off()\n  (#Clock).clock_delay(3000)\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(1000)\n  (#Alarm).alarm_off()\n  long_open_count = 0\n  break\n}""}",,
